"","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","ENTREZID","GENENAME"
"232155_at",1.44584041270831,4.07370269547743,2.92064009862152,0.00400540824036938,0.0446318877504385,-2.23278751426273,"RNF213","57674","ring finger protein 213"
"214600_at",1.45262790996579,5.75852806263625,2.92051503988041,0.00400693246918829,0.0446318877504385,-2.23312306280989,"TEAD1","7003","TEA domain transcription factor 1"
"239906_at",1.31004112327666,5.68704125030149,2.92049967189509,0.00400711981244937,0.0446318877504385,-2.2331642961881,NA,NA,NA
"239256_at",1.52510659378559,5.29207105337597,2.92045809279476,0.00400762672227173,0.0446318877504385,-2.23327585484714,NA,NA,NA
"218684_at",-0.872989173295167,9.10274431021199,-2.92031074829402,0.00400942353964056,0.0446318877504385,-2.23367117556622,"LRRC8D","55144","leucine rich repeat containing 8 VRAC subunit D"
"225115_at",1.33974072935259,9.27554413321382,2.9203042519158,0.00400950277781208,0.0446318877504385,-2.23368860473698,"HIPK2","28996","homeodomain interacting protein kinase 2"
"218873_at",-0.85243084822821,7.6812148947856,-2.92024907030899,0.0040101759014286,0.0446318877504385,-2.23383665039266,"GON4L","54856","gon-4 like"
"211709_s_at",0.859950681538518,7.28742740273707,2.92019130389497,0.00401088066634294,0.0446318877504385,-2.23399162809904,"CLEC11A","6320","C-type lectin domain containing 11A"
"235461_at",1.56265905881378,6.19646820649659,2.92017411130798,0.00401109044218723,0.0446318877504385,-2.23403775242899,"TET2","54790","tet methylcytosine dioxygenase 2"
"1566897_at",1.6626954690108,5.29533507740003,2.92014243361738,0.00401147698477186,0.0446318877504385,-2.23412273680797,NA,NA,NA
"235789_at",1.75841452969775,5.94700912677585,2.919854272501,0.00401499479857253,0.0446572245234163,-2.23489577280421,"KDM4B","23030","lysine demethylase 4B"
"223084_s_at",-1.22292615886497,7.87126687331515,-2.91981075397309,0.00401552630979788,0.0446572245234163,-2.23501251194537,"CCNDBP1","23582","cyclin D1 binding protein 1"
"219100_at",-1.29884470249609,6.24934452811817,-2.91949975107524,0.00401932660464907,0.0446896272227924,-2.23584673689053,"STN1","79991","STN1 subunit of CST complex"
