"","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","ENTREZID","GENENAME"
"203459_s_at",-1.79918188195599,8.94446482181389,-5.2822305439269,4.17518517909791e-07,4.8264566103604e-05,6.15351862174702,"VPS16","64601","VPS16 core subunit of CORVET and HOPS complexes"
"217950_at",-1.52113630305779,8.55548904124206,-5.28035039883447,4.21174669674297e-07,4.85757998312454e-05,6.14530886769592,"NOSIP","51070","nitric oxide synthase interacting protein"
"226978_at",2.45712003092677,6.83784619782862,5.27923720530426,4.23354074997797e-07,4.87156820410136e-05,6.14044899867589,"PPARA","5465","peroxisome proliferator activated receptor alpha"
"235484_at",2.20539335200261,7.52597817053944,5.27265010482984,4.36476830410811e-07,5.01113182905132e-05,6.11170616499314,"PTAR1","375743","protein prenyltransferase alpha subunit repeat containing 1"
"228521_s_at",-1.73310091897235,8.94152723046309,-5.26907800083374,4.43757925411667e-07,5.08314618151669e-05,6.09612963924544,"RAB4B","53916","RAB4B, member RAS oncogene family"
"212971_at",-1.71732249923352,11.9790793903437,-5.26243886529368,4.57606093734844e-07,5.2259725228091e-05,6.06719838630344,"CARS1","833","cysteinyl-tRNA synthetase 1"
"205691_at",-2.22134038072071,10.7399339327667,-5.26211116992098,4.58300401793937e-07,5.2259725228091e-05,6.0657710465535,"SYNGR3","9143","synaptogyrin 3"
"235377_at",-1.97957077075284,7.26291470382148,-5.2610514202061,4.60552787451362e-07,5.23980158924065e-05,6.06115552519046,"MLIP","90523","muscular LMNA interacting protein"
"212665_at",1.90218211793916,8.44098503829766,5.25128487326564,4.818243742456e-07,5.46946628071002e-05,6.01864962859012,"TIPARP","25976","TCDD inducible poly(ADP-ribose) polymerase"
"224728_at",-2.00597541019936,9.9594444788641,-5.25031374638051,4.83991044799817e-07,5.4753854345368e-05,6.01442608609362,"ATPAF1","64756","ATP synthase mitochondrial F1 complex assembly factor 1"
"217250_s_at",-1.88553439869085,9.04255532123488,-5.2500779566853,4.84518542053414e-07,5.4753854345368e-05,6.0134006912297,"CHD5","26038","chromodomain helicase DNA binding protein 5"
"217719_at",-1.50498859645341,12.3302154972219,-5.24825421755554,4.886174727719e-07,5.50935329869721e-05,6.00547074913673,"EIF3L","51386","eukaryotic translation initiation factor 3 subunit L"
"224895_at",2.19255820030067,6.39205878023469,5.24686650731017,4.91759007607242e-07,5.52547318090188e-05,5.99943801716132,"YAP1","10413","Yes1 associated transcriptional regulator"
"218038_at",-2.66587622488137,6.91006004987904,-5.24665491995273,4.92239729018262e-07,5.52547318090188e-05,5.99851828984542,"DMAC2","55101","distal membrane arm assembly component 2"
"201570_at",-1.55175216544307,8.42297800739899,-5.2423531520917,5.02113034698976e-07,5.60388553499406e-05,5.97982495320213,"SAMM50","25813","SAMM50 sorting and assembly machinery component"
"205241_at",-2.6665335784701,7.16180089133301,-5.24190141124472,5.03160975534657e-07,5.60388553499406e-05,5.97786252975008,"SCO2","9997","synthesis of cytochrome C oxidase 2"
"57539_at",-1.71015655157697,6.93537406301521,-5.2414819061796,5.04136042778184e-07,5.60388553499406e-05,5.9760402479326,"ZGPAT","84619","zinc finger CCCH-type and G-patch domain containing"
"218304_s_at",2.0606068447548,8.42334194013143,5.24121327030134,5.04761406429523e-07,5.60388553499406e-05,5.97487337766,"OSBPL11","114885","oxysterol binding protein like 11"
"227698_s_at",-1.56399905838717,10.5908883858632,-5.24120338398878,5.04784435405508e-07,5.60388553499406e-05,5.97483043540031,"RAB40C","57799","RAB40C, member RAS oncogene family"
"225719_s_at",-2.0037501120013,7.26083211551006,-5.23902198774115,5.09890824916039e-07,5.64813350914138e-05,5.96535668070285,"MRPL55","128308","mitochondrial ribosomal protein L55"
"213165_at",1.60273509273705,9.97209627178145,5.2383461554569,5.11483045702957e-07,5.65334583036727e-05,5.96242211151199,"CEP350","9857","centrosomal protein 350"
"236949_at",2.74332764329161,7.30259842887632,5.23634322924226,5.16230300343938e-07,5.68468925954465e-05,5.95372663655733,NA,NA,NA
"202031_s_at",-1.39401126685866,10.8121336319033,-5.23619865974223,5.16574607819577e-07,5.68468925954465e-05,5.95309909392278,"WIPI2","26100","WD repeat domain, phosphoinositide interacting 2"
"204248_at",-2.4522729218451,6.61130026710952,-5.2356947560388,5.17776455825968e-07,5.68550133988771e-05,5.95091185895201,"GNA11","2767","G protein subunit alpha 11"
"220064_at",-2.47939388873194,6.09673057634891,-5.23454625511651,5.20525896713855e-07,5.70326646092935e-05,5.94592724344587,"TTC21B","79809","tetratricopeptide repeat domain 21B"
"201046_s_at",-1.41463976233603,9.57836667816533,-5.23369733967738,5.22567277306565e-07,5.71321330662216e-05,5.94224334861763,"RAD23A","5886","RAD23 nucleotide excision repair protein A"
"200720_s_at",-2.14408906187587,7.20060720343108,-5.23230776372674,5.25925609361972e-07,5.73748412066076e-05,5.93621413615203,"ACTR1A","10121","actin related protein 1A"
"212891_s_at",-2.49398265883285,6.28027062518648,-5.22989800379998,5.317993954049e-07,5.78843569763885e-05,5.92576109739115,"GADD45GIP1","90480","GADD45G interacting protein 1"
"53720_at",-1.5281745020788,8.63625290805145,-5.22876305233809,5.34587908815123e-07,5.78843569763885e-05,5.92083907215961,"SHFL","55337","shiftless antiviral inhibitor of ribosomal frameshifting"
"207213_s_at",-3.53221439211439,6.05007009690966,-5.22873043087436,5.34668268000184e-07,5.78843569763885e-05,5.92069761129674,"USP2","9099","ubiquitin specific peptidase 2"
"213445_at",-2.28813217213679,6.11075948438452,-5.22851875877411,5.35189983353446e-07,5.78843569763885e-05,5.91977972385473,"ZC3H3","23144","zinc finger CCCH-type containing 3"
"1568763_s_at",1.80990307425246,8.71359266187351,5.22525670952365,5.43292999089707e-07,5.85182638392691e-05,5.90563755414242,"PDCD6P1","728613","PDCD6 pseudogene 1"
"226785_at",2.10160414217151,6.79035702227947,5.22522470114952,5.43373097295251e-07,5.85182638392691e-05,5.90549881659594,"ATP11C","286410","ATPase phospholipid transporting 11C (ATP11C blood group)"
"205331_s_at",-1.85838590842567,7.95863307692041,-5.22362116002654,5.47400565488084e-07,5.88263025611193e-05,5.8985491617233,"REEP2","51308","receptor accessory protein 2"
"225244_at",-1.17259233352984,9.98337094055518,-5.22089305879045,5.5431934530233e-07,5.93542577186611e-05,5.88672913679642,"SNAP47","116841","synaptosome associated protein 47"
"203669_s_at",-2.03776243327533,7.13323901950282,-5.22075620105302,5.54668665016357e-07,5.93542577186611e-05,5.88613628738013,"DGAT1","8694","diacylglycerol O-acyltransferase 1"
"234969_s_at",1.74866786949651,9.93049948752293,5.21787461257712,5.62073658642911e-07,6.0019225570469e-05,5.87365614214021,"EPC1","80314","enhancer of polycomb 1"
"202433_at",-1.72667330558207,7.53546980849917,-5.21587063227711,5.67280035983738e-07,6.04471059061657e-05,5.86497974054218,"SLC35B1","10237","solute carrier family 35 member B1"
"205591_at",-1.85382688879688,12.0337648842248,-5.2124504675082,5.76274282668455e-07,6.1200063107274e-05,5.85017720866862,"OLFM1","10439","olfactomedin 1"
"212721_at",1.54684929300906,7.77758893178407,5.21220249125435,5.76931771703167e-07,6.1200063107274e-05,5.84910422607971,"SREK1","140890","splicing regulatory glutamic acid and lysine rich protein 1"
"220734_s_at",-2.17362389026385,7.09511861724345,-5.2118042786433,5.7798912797489e-07,6.1200063107274e-05,5.84738125162399,"CPTP","80772","ceramide-1-phosphate transfer protein"
"235468_at",-1.67816581156739,9.75316032552936,-5.20962813641947,5.83800736742881e-07,6.16858300473332e-05,5.8379672042124,"RBFOX3","146713","RNA binding fox-1 homolog 3"
"203228_at",-2.59096832176241,7.20344419224971,-5.20707484152541,5.90692089971874e-07,6.22834142817415e-05,5.82692507756218,"PAFAH1B3","5050","platelet activating factor acetylhydrolase 1b catalytic subunit 3"
"233204_at",1.98759687103993,7.54869703521153,5.20606863102904,5.93429544445514e-07,6.23688840103862e-05,5.82257459790122,NA,NA,NA
"223335_at",-1.94220542183378,8.91042358865314,-5.2058677291516,5.93977586257919e-07,6.23688840103862e-05,5.82170604315399,"TMEM69","51249","transmembrane protein 69"
"222171_s_at",-1.80985380861905,8.68348349021342,-5.20250624744947,6.03220790150606e-07,6.32077568490243e-05,5.80717688899086,"PKNOX2","63876","PBX/knotted 1 homeobox 2"
"226976_at",-1.45618896478071,9.31342795664231,-5.20178551468906,6.05220762500684e-07,6.32857503128568e-05,5.80406255607937,"KPNA6","23633","karyopherin subunit alpha 6"
"208999_at",1.86805564163335,8.26874979557638,5.19973787147595,6.10938067247348e-07,6.37513240731544e-05,5.79521619959139,"SEPTIN8","23176","septin 8"
"1570078_a_at",3.4727274328234,4.37045322099455,5.19819038085045,6.15293706542696e-07,6.40731778997075e-05,5.78853224601107,"DOCK5","80005","dedicator of cytokinesis 5"
"230002_at",2.63496162243026,6.46053671899927,5.19401665976683,6.27192437730392e-07,6.51376699521427e-05,5.77051194742486,"GPSM2","29899","G protein signaling modulator 2"
"213408_s_at",-1.65092857982823,11.1824308357312,-5.19333370589108,6.29160644388862e-07,6.51376699521427e-05,5.76756421407629,"PI4KAP1","728233","phosphatidylinositol 4-kinase alpha pseudogene 1"
"225282_at",-1.63359644031585,8.77408171448241,-5.19302967357592,6.30038767737178e-07,6.51376699521427e-05,5.76625205119782,"SMAP2","64744","small ArfGAP2"
"212473_s_at",-1.83839669601943,12.2268530687198,-5.1927453567571,6.30861026522014e-07,6.51376699521427e-05,5.76502502631573,"MICAL2","9645","microtubule associated monooxygenase, calponin and LIM domain containing 2"
"212585_at",-1.40484725424763,10.1392964735532,-5.19235972944727,6.31977948981127e-07,6.51376699521427e-05,5.76336085116127,"OSBPL8","114882","oxysterol binding protein like 8"
"202336_s_at",-2.0699623752965,12.1255957570488,-5.19122612648196,6.35272443549036e-07,6.5343604953704e-05,5.75846928600053,"PAM","5066","peptidylglycine alpha-amidating monooxygenase"
"223719_s_at",-2.8919662328168,4.9864216906176,-5.18835048184441,6.43704817117799e-07,6.6076102825976e-05,5.74606405351114,"RTBDN","83546","retbindin"
"204239_s_at",-1.38962885775487,7.62666667307337,-5.1848374040772,6.54154216389512e-07,6.70122493094468e-05,5.73091552068126,"NNAT","4826","neuronatin"
"229406_at",-2.12272205028606,8.44215641840649,-5.18056313095827,6.67090405035118e-07,6.81988306372718e-05,5.71249435912173,"RBFOX3","146713","RNA binding fox-1 homolog 3"
"203245_s_at",-1.70709467925325,8.89884119593791,-5.1769692169867,6.78159764809039e-07,6.91901423201222e-05,5.69701362015062,"BRD3OS","266655","BRD3 opposite strand"
"212096_s_at",1.92140293848723,8.96003744122755,5.17336260727165,6.89447766220391e-07,7.01997108389372e-05,5.68148575548804,"MTUS1","57509","microtubule associated scaffold protein 1"
"230392_at",2.66132108196736,6.42246928531341,5.16550642538689,7.14672349291324e-07,7.2621373138371e-05,5.647688067132,NA,NA,NA
"40850_at",-2.32527798755492,5.49370294089371,-5.16231228957596,7.25182737334566e-07,7.35411169907434e-05,5.6339570316659,"FKBP8","23770","FKBP prolyl isomerase 8"
"206326_at",-3.02267585465167,5.00531266015973,-5.1574975115704,7.41310528953418e-07,7.496277280545e-05,5.6132703979884,"GRP","2922","gastrin releasing peptide"
"200734_s_at",-2.0740940781404,11.0756175873546,-5.15707472475168,7.42743258342333e-07,7.496277280545e-05,5.61145454673517,"ARF3","377","ARF GTPase 3"
"218636_s_at",-1.7436680680409,7.96005831486485,-5.1568035733368,7.43663546412274e-07,7.496277280545e-05,5.61029001803933,"MAN1B1","11253","mannosidase alpha class 1B member 1"
"202929_s_at",-2.28867462457625,6.48257825938528,-5.15052488843655,7.65286209337907e-07,7.68707234577259e-05,5.58333663584176,"DDT","1652","D-dopachrome tautomerase"
"215698_at",2.05320915737508,6.57217583250048,5.15042313433863,7.65641617741283e-07,7.68707234577259e-05,5.58290001185035,"KDM5A","5927","lysine demethylase 5A"
"241717_at",2.3795117807634,9.62643020234984,5.14824327288987,7.73294137755607e-07,7.74846875487482e-05,5.57354774324351,"MOBP","4336","myelin associated oligodendrocyte basic protein"
"224587_at",-2.20713926585173,9.7883428339248,-5.14740213363383,7.76266844450039e-07,7.76282246569969e-05,5.56993974403669,"SUB1","10923","SUB1 regulator of transcription"
"215221_at",1.71954655164899,7.66367831181165,5.14587875296564,7.81679000982728e-07,7.8014660056496e-05,5.56340638015069,NA,NA,NA
"210448_s_at",-1.72693263822527,8.04228531975437,-5.14476647276998,7.85653785791873e-07,7.8256396161455e-05,5.55863697281094,"P2RX5","5026","purinergic receptor P2X 5"
"202023_at",2.0336027454711,7.61210069090867,5.14100802270405,7.99230711891947e-07,7.93373463526688e-05,5.54252627359183,"EFNA1","1942","ephrin A1"
"200632_s_at",1.77954783437927,10.2329987376658,5.14089178767139,7.99654212161579e-07,7.93373463526688e-05,5.54202816097791,"NDRG1","10397","N-myc downstream regulated 1"
"210428_s_at",-1.58031847700618,8.19675789075108,-5.13810126001261,8.09887197412507e-07,8.01947438836695e-05,5.53007203676429,"HGS","9146","hepatocyte growth factor-regulated tyrosine kinase substrate"
"222993_at",-2.63355577746502,6.15480802334869,-5.1343917886174,8.23687287389765e-07,8.14012999445717e-05,5.51418573757199,"MRPL37","51253","mitochondrial ribosomal protein L37"
"1562608_at",2.40360036515707,7.54835226058999,5.13278335237632,8.29741848510275e-07,8.18391759427913e-05,5.50729990904503,NA,NA,NA
"208843_s_at",-1.49675076115939,9.82166400595617,-5.13170508987728,8.33824902939094e-07,8.19918588644676e-05,5.50268464243577,"GORASP2","26003","golgi reassembly stacking protein 2"
"222234_s_at",-1.70697779974095,7.11234286982362,-5.13151586991638,8.3454343361187e-07,8.19918588644676e-05,5.50187479826734,"DBNDD1","79007","dysbindin domain containing 1"
"202645_s_at",-1.60028319265161,7.41963028834064,-5.12751433098779,8.49880332355673e-07,8.33362230176231e-05,5.48475350488269,"MEN1","4221","menin 1"
"226689_at",-1.29495144523852,8.92535990060779,-5.1269768475923,8.51961131321241e-07,8.33780446208192e-05,5.48245450410838,"CISD2","493856","CDGSH iron sulfur domain 2"
"229380_at",1.56023818688736,8.33560804360223,5.12610425013285,8.55349833102142e-07,8.35474553065524e-05,5.47872246741486,"ILDR2","387597","immunoglobulin like domain containing receptor 2"
"244732_at",-1.89007176978233,6.67837483303187,-5.12475309581807,8.60622860612581e-07,8.38999086996803e-05,5.47294456114438,NA,NA,NA
"213841_at",-1.39281698395459,10.9590962762813,-5.1213058502874,8.74219675524572e-07,8.50485321317468e-05,5.45820806122168,"TNR","7143","tenascin R"
"219848_s_at",1.65737932953156,8.83116632806566,5.12091359269032,8.75780007864459e-07,8.50485321317468e-05,5.45653165730498,"ZNF432","9668","zinc finger protein 432"
"200752_s_at",-1.60179312506596,7.08466828540557,-5.11632538519636,8.94233316819396e-07,8.66735642327199e-05,5.43692961702471,"CAPN1","823","calpain 1"
"209154_at",-1.89782354834165,10.0656339933562,-5.10679423878717,9.33782485824574e-07,9.03331498426955e-05,5.39624969960326,"TAX1BP3","30851","Tax1 binding protein 3"
"225454_at",-2.70041495755283,5.04130892425753,-5.10411389055391,9.45207378377157e-07,9.12264133161496e-05,5.38481935568879,"CCDC124","115098","coiled-coil domain containing 124"
"226680_at",2.0089418269698,8.15759926272433,5.10378088384006,9.46636260477892e-07,9.12264133161496e-05,5.38339954507395,"IKZF5","64376","IKAROS family zinc finger 5"
"239576_at",2.26341010329388,7.29413991374153,5.10090800684954,9.59050833115129e-07,9.22464141981596e-05,5.37115344050053,"MTUS1","57509","microtubule associated scaffold protein 1"
"222425_s_at",-2.57315796564176,6.13410826580123,-5.09947871066805,9.65286051574263e-07,9.25309583581032e-05,5.36506265088765,"POLDIP2","26073","DNA polymerase delta interacting protein 2"
"223217_s_at",2.13787944995249,6.61884713412681,5.0993884972887,9.65680920941296e-07,9.25309583581032e-05,5.36467825694858,"NFKBIZ","64332","NFKB inhibitor zeta"
"203469_s_at",-2.64357513596141,6.1918429658658,-5.09484445283632,9.85774846944563e-07,9.42771120699296e-05,5.34532257719475,"CDK10","8558","cyclin dependent kinase 10"
"229034_at",-1.5860994037404,7.86842059090775,-5.09285654195232,9.94692671063338e-07,9.47902874394468e-05,5.33685877183359,"SOBP","55084","sine oculis binding protein homolog"
"232615_at",1.75339066002276,9.55774153981734,5.09281005987795,9.94902126058359e-07,9.47902874394468e-05,5.33666089596923,NA,NA,NA
"235127_at",2.25121362956361,9.42538579481351,5.09200794696071,9.98523321738505e-07,9.4955799884797e-05,5.33324647392428,"PMP2","5375","peripheral myelin protein 2"
"205550_s_at",-1.28946063907037,8.41935190289463,-5.08723682119336,1.02032903358273e-06,9.68467111517952e-05,5.31294469407519,"BABAM2","9577","BRISC and BRCA1 A complex member 2"
"32209_at",-1.27414670790997,8.25962258993498,-5.08358195806659,1.03734531562028e-06,9.82767692717629e-05,5.29740188807466,"FAM89B","23625","family with sequence similarity 89 member B"
"210193_at",2.38236940245438,7.69550079019226,5.08158893211928,1.04674027139584e-06,9.89807812732114e-05,5.28892961049594,"MOBP","4336","myelin associated oligodendrocyte basic protein"
"209268_at",-1.3386294181008,9.12684722054763,-5.08094595476956,1.04978881084088e-06,9.90831570321929e-05,5.28619684105896,"VPS45","11311","vacuolar protein sorting 45 homolog"
"205818_at",-1.64134757622772,10.6861613738065,-5.07615176066517,1.07279298486372e-06,0.000101065120056292,5.26582839081038,"BRINP1","1620","BMP/retinoic acid inducible neural specific 1"
"212183_at",-2.09169416335999,8.10464961474711,-5.0756688789449,1.07513698008499e-06,0.000101096975621761,5.26377759260611,"NUDT4","11163","nudix hydrolase 4"
"58994_at",-1.56441894081973,7.81807364074099,-5.07322263523551,1.08708814502958e-06,0.000102030408934145,5.25339052669193,"CC2D1A","54862","coiled-coil and C2 domain containing 1A"
"217917_s_at",-1.57460437581426,10.6128384773877,-5.07270831701489,1.0896172246483e-06,0.000102077690965612,5.25120711775044,"DYNLRB1","83658","dynein light chain roadblock-type 1"
"205031_at",-2.16003227267871,8.67864117755225,-5.0718847310313,1.09367898945089e-06,0.000102268116414312,5.2477111176454,"EFNB3","1949","ephrin B3"
"221267_s_at",-2.22513949198562,8.73768189399944,-5.07117892879952,1.09717156839771e-06,0.000102404711516321,5.2447154129533,"ABHD17A","81926","abhydrolase domain containing 17A, depalmitoylase"
"201481_s_at",-2.25296767641049,8.22557031862409,-5.06955293500597,1.10525888800837e-06,0.000102968859915915,5.23781517753662,"PYGB","5834","glycogen phosphorylase B"
